OBJECTID,tract,pop2010,California_County,ZIP,City,Longitude,Latitude,CIscore,CIscoreP,CES_3_0_Percentile_Range,ozone,ozoneP,pm,pmP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10_pct,Pop_11_64_years_pct,Elderly_over_65_pct,Hispanic_pct,White_pct,African_American_pct,Native_American_pct,Asian_American_pct,Other_pct,OBJECTID_1,CIdecile,CIvigintile,tract_text,tract_id,OBJECTID_12,tract_1,Year_,City_1,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,tract_id_1,Shape_Length,Shape_Area
584,6037122410.000000000000000,3794,Los Angeles,91605,North Hollywood,-118.391973899999996,34.204483199999999,66.930000000000007,99,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.003000000000000,5,1121.259999999999991,61,808.320000000000050,57,16.500000000000000,79,45.000000000000000,90,0.400000000000000,73,0,0,3.500000000000000,65,60.359999999999999,7.440000000000000,92,78.900000000000006,84,5.370000000000000,63,13.699999999999999,95,47.100000000000001,92,29.600000000000001,94,73.799999999999997,96,16.500000000000000,89,34.200000000000003,94,86.799999999999997,9.000000000000000,98,17.199999999999999,75.200000000000003,7.600000000000000,83.200000000000003,7.600000000000000,4.600000000000000,0.000000000000000,3.300000000000000,1.200000000000000,68,10,20,6037122410,122410,168,122410,2019,Los Angeles,1,North Hollywood,2,3,2,4,0,0,0,1,13,0,0,5,7,5,1,2,7,11,8.470000000000001,1,3,0,0,0.025000000000000,0,0,0,0,0.064000000000000,0,0,7,11,8.406000000000001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.874000000000002,0,0,0,0,43.874000000000002,122410,3388.492222204658447,706084.903015310061164
585,6037123010.000000000000000,4580,Los Angeles,91352,Sun Valley,-118.374571700000004,34.202743599999998,62.329999999999998,97,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,39.090000000000003,93,618.049999999999955,70,0.000000000000000,0,1197.569999999999936,62,1010.750000000000000,68,12.500000000000000,71,27.000000000000000,79,0.880000000000000,85,0,0,4.700000000000000,70,63.460000000000001,7.820000000000000,95,73.239999999999995,81,6.560000000000000,86,8.119999999999999,52,46.200000000000003,92,31.300000000000001,95,63.000000000000000,87,10.400000000000000,59,23.199999999999999,71,76.879999999999995,7.970000000000000,90,18.199999999999999,76.700000000000003,5.100000000000000,90.400000000000006,5.200000000000000,0.900000000000000,0.200000000000000,2.200000000000000,1.000000000000000,70,10,20,6037123010,123010,170,123010,2019,Los Angeles,1,Sun Valley,2,3,2,0,0,0,0,1,2,0,0,8,9,24,0,0,11,14,40.656999999999996,0,0,0,0,0.119000000000000,0,0,0,0,0.309000000000000,0,0,11,14,40.347999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.248000000000005,0,0,0,0,68.248000000000005,123010,4153.961235093152936,1014825.532814794918522
586,6037122420.000000000000000,5050,Los Angeles,91605,North Hollywood,-118.383284200000006,34.203609999999998,66.040000000000006,99,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.002000000000000,4,1156.099999999999909,62,969.190000000000055,66,13.050000000000001,73,40.000000000000000,88,1.030000000000000,87,0,0,3.500000000000000,65,61.539999999999999,7.580000000000000,93,71.230000000000004,79,7.220000000000000,92,12.130000000000001,89,41.100000000000001,88,26.199999999999999,92,57.399999999999999,82,9.800000000000001,54,31.100000000000001,90,84.010000000000005,8.710000000000001,96,16.300000000000001,76.500000000000000,7.200000000000000,79.900000000000006,9.300000000000001,3.100000000000000,0.100000000000000,6.400000000000000,1.200000000000000,69,10,20,6037122420,122420,169,122420,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,8,0,0,1,2,10,2,0,1,3,16.940999999999999,2,0,0,0,0.050000000000000,0,0,0,0,0.129000000000000,0,0,1,3,16.812000000000001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.910000000000000,0,0,0,0,31.910000000000000,122420,3775.739584116008700,862494.053498738794588
587,6037123020.000000000000000,3432,Los Angeles,91352,Sun Valley,-118.366494599999996,34.204736799999999,57.469999999999999,95,90-95%,0.055000000000000,78,12.050000000000001,82,41.369999999999997,94,682.720000000000027,81,0.000000000000000,0,1210.869999999999891,62,1064.220000000000027,70,14.800000000000001,76,23.500000000000000,75,0.420000000000000,73,0,0,1.500000000000000,39,62.130000000000003,7.650000000000000,94,65.769999999999996,75,6.590000000000000,86,7.350000000000000,42,40.600000000000001,87,29.100000000000001,94,43.799999999999997,65,9.600000000000000,53,29.399999999999999,87,72.420000000000002,7.510000000000000,83,15.100000000000000,77.799999999999997,7.100000000000000,88.000000000000000,6.400000000000000,0.600000000000000,0.000000000000000,4.300000000000000,0.800000000000000,440,10,19,6037123020,123020,171,123020,2019,Los Angeles,1,Sun Valley,2,3,2,0,0,0,0,1,2,0,0,0,11,12,0,0,0,17,20.329000000000001,0,0,0,0,0.059000000000000,0,0,0,0,0.155000000000000,0,0,0,17,20.173999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.668999999999997,0,0,0,0,39.668999999999997,123020,3007.205095070235529,564995.006223427713849
588,6037123205.000000000000000,2645,Los Angeles,91605,North Hollywood,-118.383561400000005,34.194563700000003,57.079999999999998,95,90-95%,0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.000000000000000,0,1212.390000000000100,62,989.179999999999950,67,14.300000000000001,76,25.000000000000000,77,0.430000000000000,74,0,0,3.700000000000000,65,59.960000000000001,7.380000000000000,91,62.289999999999999,72,5.170000000000000,57,11.449999999999999,86,47.100000000000001,92,21.899999999999999,87,51.100000000000001,74,8.699999999999999,45,31.000000000000000,89,74.530000000000001,7.730000000000000,86,16.699999999999999,78.599999999999994,4.700000000000000,82.900000000000006,10.800000000000001,2.300000000000000,0.100000000000000,2.700000000000000,1.200000000000000,441,10,19,6037123205,123205,176,123205,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,0,0,0,1,4,1,0,5,1,6,1.694000000000000,0,8,0,0,0.005000000000000,0,0,0,0,0.013000000000000,0,0,1,6,1.681000000000000,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.042000000000002,0,0,0,0,17.042000000000002,123205,3515.309471668372225,757799.541203126660548
589,6037123203.000000000000000,3765,Los Angeles,91605,North Hollywood,-118.391611299999994,34.196700600000000,58.600000000000001,96,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.000000000000000,0,1161.170000000000073,62,854.590000000000032,60,20.250000000000000,84,40.799999999999997,88,0.350000000000000,71,0,0,2.000000000000000,50,59.350000000000001,7.310000000000000,91,60.289999999999999,69,4.590000000000000,41,10.660000000000000,80,41.500000000000000,88,30.000000000000000,95,67.599999999999994,91,15.600000000000000,87,35.600000000000001,95,77.290000000000006,8.020000000000000,90,17.300000000000001,78.599999999999994,4.100000000000000,81.799999999999997,9.300000000000001,4.000000000000000,0.100000000000000,3.300000000000000,1.500000000000000,71,10,20,6037123203,123203,174,123203,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,4,0,0,1,4,5,4,0,1,6,8.470000000000001,5,0,0,0,0.025000000000000,0,0,0,0,0.064000000000000,0,0,1,6,8.406000000000001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.984000000000002,0,0,0,0,24.984000000000002,123203,3887.865094975033116,586127.543848268338479
590,6037123204.000000000000000,3449,Los Angeles,91606,North Hollywood,-118.394329499999998,34.193936000000001,58.689999999999998,96,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.000000000000000,0,1164.579999999999927,62,1087.319999999999936,71,17.500000000000000,81,20.500000000000000,72,0.240000000000000,64,0,0,1.500000000000000,39,57.859999999999999,7.130000000000000,88,68.359999999999999,77,5.330000000000000,62,11.980000000000000,89,36.299999999999997,83,23.199999999999999,89,60.500000000000000,85,11.199999999999999,65,34.399999999999999,94,79.420000000000002,8.240000000000000,92,17.399999999999999,77.500000000000000,5.100000000000000,77.599999999999994,13.500000000000000,3.900000000000000,0.100000000000000,3.500000000000000,1.400000000000000,72,10,20,6037123204,123204,175,123204,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,2,0,0,1,1,0,0,0,1,2,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,1,2,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.002000000000000,0,0,0,0,5.002000000000000,123204,2416.078943229404558,324192.266506001469679
591,6037123520.000000000000000,2567,Los Angeles,91401,Van Nuys,-118.423608000000002,34.188491200000001,36.329999999999998,70,70-75%,0.055000000000000,78,11.630000000000001,69,21.620000000000001,66,618.049999999999955,70,0.000000000000000,0,1040.319999999999936,61,1525.160000000000082,83,0.000000000000000,0,1.000000000000000,6,0.010000000000000,9,4,49,0.500000000000000,20,46.219999999999999,5.690000000000000,62,54.049999999999997,62,2.930000000000000,8,13.070000000000000,93,19.600000000000001,61,11.800000000000001,65,52.399999999999999,76,9.100000000000000,49,33.000000000000000,93,61.539999999999999,6.380000000000000,67,11.699999999999999,78.500000000000000,9.800000000000001,51.700000000000003,38.100000000000001,2.600000000000000,0.200000000000000,4.800000000000000,2.600000000000000,2056,8,15,6037123520,123520,184,123520,2019,Los Angeles,1,Valley Glen,2,3,2,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,3.388000000000000,0,2,0,0,0.010000000000000,0,0,0,0,0.026000000000000,0,0,0,0,3.362000000000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.912000000000000,0,0,0,0,6.912000000000000,123520,3805.312661973987815,511459.479180060210638
592,6037123304.000000000000000,4687,Los Angeles,91605,North Hollywood,-118.406088199999999,34.196538900000000,63.899999999999999,98,95-100% (highest scores),0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.000000000000000,0,1092.160000000000082,61,2333.920000000000073,94,13.449999999999999,73,35.299999999999997,85,0.320000000000000,70,4,49,2.000000000000000,50,64.799999999999997,7.980000000000000,96,56.329999999999998,65,5.680000000000000,70,9.970000000000001,74,22.600000000000001,66,27.100000000000001,92,58.399999999999999,83,18.800000000000001,94,30.199999999999999,88,77.189999999999998,8.010000000000000,90,12.199999999999999,72.400000000000006,15.400000000000000,50.799999999999997,39.200000000000003,3.200000000000000,0.100000000000000,4.400000000000000,2.200000000000000,74,10,20,6037123304,123304,180,123304,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,8,0,0,5,7,5,1,26,7,11,8.470000000000001,1,40,0,0,0.025000000000000,0,1,0,0,0.064000000000000,0,1,7,11,8.406000000000001,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.438000000000002,0,0,0,0,75.438000000000002,123304,4089.209717653636289,878284.314091386855580
593,6037123303.000000000000000,3301,Los Angeles,91605,North Hollywood,-118.411603700000001,34.197275099999999,56.560000000000002,94,90-95%,0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.000000000000000,0,1072.680000000000064,61,1645.289999999999964,86,6.000000000000000,48,15.000000000000000,61,0.270000000000000,67,4,49,1.500000000000000,39,59.799999999999997,7.370000000000000,91,57.909999999999997,66,5.640000000000000,69,10.230000000000000,76,27.500000000000000,74,21.199999999999999,86,55.200000000000003,79,9.900000000000000,55,33.100000000000001,93,74.049999999999997,7.680000000000000,86,13.300000000000001,78.200000000000003,8.500000000000000,60.200000000000003,26.500000000000000,3.000000000000000,0.000000000000000,7.800000000000000,2.500000000000000,443,10,19,6037123303,123303,179,123303,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,5,0,0,5,0,3,0,4,7,0,5.082000000000000,0,6,0,0,0.015000000000000,0,0,0,0,0.039000000000000,0,0,7,0,5.044000000000000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.303000000000001,0,0,0,0,23.303000000000001,123303,3971.199678422605757,633658.613088598358445
594,6037123410.000000000000000,4247,Los Angeles,91605,North Hollywood,-118.421432499999995,34.199379299999997,54.710000000000001,93,90-95%,0.055000000000000,78,11.210000000000001,66,20.480000000000000,63,618.049999999999955,70,0.000000000000000,0,1044.910000000000082,61,1656.549999999999955,86,2.000000000000000,27,15.000000000000000,61,0.270000000000000,67,4,49,5.200000000000000,74,58.920000000000002,7.260000000000000,90,48.969999999999999,55,5.340000000000000,62,8.640000000000001,59,37.000000000000000,84,33.299999999999997,96,62.299999999999997,86,12.300000000000001,72,36.500000000000000,96,72.689999999999998,7.540000000000000,84,13.500000000000000,76.400000000000006,10.100000000000000,57.200000000000003,31.800000000000001,2.900000000000000,0.100000000000000,6.000000000000000,2.000000000000000,444,10,19,6037123410,123410,181,123410,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0.000000000000000,0,3,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.047000000000000,0,0,0,0,6.047000000000000,123410,2894.299043732027712,495009.600006199150812
595,6037123301.000000000000000,4559,Los Angeles,91605,North Hollywood,-118.400122499999995,34.200310100000003,53.810000000000002,92,90-95%,0.055000000000000,78,12.050000000000001,82,21.730000000000000,66,618.049999999999955,70,0.004000000000000,6,1107.130000000000109,61,1730.269999999999982,87,21.500000000000000,85,62.549999999999997,94,0.320000000000000,70,0,0,2.500000000000000,57,63.200000000000003,7.780000000000000,95,56.640000000000001,65,7.570000000000000,95,10.000000000000000,75,16.800000000000001,56,10.500000000000000,61,34.899999999999999,52,8.699999999999999,45,20.699999999999999,62,66.650000000000006,6.910000000000000,75,11.400000000000000,79.799999999999997,8.800000000000001,45.600000000000001,22.600000000000001,4.700000000000000,0.200000000000000,25.000000000000000,1.800000000000000,442,10,19,6037123301,123301,178,123301,2019,Los Angeles,1,North Hollywood,2,3,2,0,0,0,0,1,5,0,0,1,6,4,0,3,1,9,6.776000000000000,0,5,0,0,0.020000000000000,0,0,0,0,0.052000000000000,0,0,1,9,6.725000000000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.230000000000000,0,0,0,0,27.230000000000000,123301,5388.025047789490600,1310245.098607975989580
596,6037900300.000000000000000,4514,Los Angeles,93535,Lancaster,-118.088155400000005,34.740104600000002,40.299999999999997,76,75-80%,0.062000000000000,91,6.180000000000000,8,3.630000000000000,10,676.419999999999959,80,1.463000000000000,42,11.990000000000000,10,97.859999999999999,1,21.000000000000000,84,3.000000000000000,22,5.000000000000000,96,0,0,14.500000000000000,95,42.850000000000001,5.280000000000000,53,122.340000000000003,97,6.230000000000000,81,14.920000000000000,97,18.699999999999999,59,,,48.399999999999999,71,10.900000000000000,63,13.699999999999999,29,73.629999999999995,7.640000000000000,85,14.500000000000000,77.299999999999997,8.199999999999999,37.799999999999997,42.000000000000000,12.300000000000001,0.600000000000000,4.400000000000000,2.900000000000000,1799,8,16,6037900300,900300,1998,900300,2019,Lancaster/Unincorporated,2,Lancaster/Unincorporated North Lancaster,1,5,0,13,0,0,0,1,17,1,3,16,8,19,38,27,17,12,28.855000000000000,40,29,0,0,1.773000000000000,1,0,0,0,4.100000000000000,2,0,17,12,24.754000000000001,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.490000000000009,0,0,0,0,147.490000000000009,900300,38075.615199476305861,58932570.976588524878025
597,6037301300.000000000000000,2016,Los Angeles,91202,Glendale,-118.271459899999996,34.175080500000000,18.020000000000000,33,30-35%,0.053000000000000,74,12.050000000000001,82,24.510000000000002,75,904.350000000000023,96,0.000000000000000,0,1759.660000000000082,67,414.970000000000027,22,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,5,55,1.000000000000000,33,45.420000000000002,5.590000000000000,60,30.710000000000001,26,4.650000000000000,43,7.460000000000000,43,7.700000000000000,31,9.000000000000000,55,9.900000000000000,7,6.200000000000000,22,8.400000000000000,8,31.059999999999999,3.220000000000000,21,12.300000000000001,70.200000000000003,17.500000000000000,10.500000000000000,79.099999999999994,0.700000000000000,0.100000000000000,7.200000000000000,2.400000000000000,5244,4,7,6037301300,301300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015.933027582933391,1163137.079733376624063
598,6037301203.000000000000000,4368,Los Angeles,91202,Glendale,-118.260947799999997,34.166257199999997,28.840000000000000,58,55-60%,0.053000000000000,74,12.050000000000001,82,24.510000000000002,75,904.350000000000023,96,0.000000000000000,0,1855.740000000000009,67,458.029999999999973,26,3.000000000000000,33,0.000000000000000,0,0.000000000000000,0,6,63,0.000000000000000,0,46.390000000000001,5.710000000000000,62,35.159999999999997,34,4.110000000000000,29,8.369999999999999,56,12.500000000000000,47,19.300000000000001,83,28.300000000000001,42,7.500000000000000,34,28.199999999999999,84,48.659999999999997,5.050000000000000,48,8.800000000000001,73.000000000000000,18.199999999999999,8.300000000000001,69.900000000000006,0.900000000000000,0.100000000000000,17.399999999999999,3.500000000000000,3280,6,12,6037301203,301203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.804577170754783,543450.775954772252589
599,6037700400.000000000000000,5237,Los Angeles,90048,Los Angeles,-118.381147799999994,34.081298699999998,26.390000000000001,53,50-55%,0.048000000000000,61,12.050000000000001,82,18.620000000000001,57,711.440000000000055,83,0.000000000000000,0,1621.200000000000045,65,1012.509999999999991,68,8.500000000000000,57,25.250000000000000,78,0.850000000000000,85,0,0,2.000000000000000,50,57.680000000000000,7.100000000000000,88,25.680000000000000,17,5.040000000000000,53,5.980000000000000,24,3.900000000000000,14,5.700000000000000,40,21.100000000000001,29,8.400000000000000,42,24.500000000000000,75,35.820000000000000,3.710000000000000,28,4.500000000000000,81.700000000000003,13.800000000000001,10.100000000000000,77.500000000000000,2.800000000000000,0.100000000000000,6.300000000000000,3.200000000000000,3723,6,11,6037700400,700400,1932,700400,2019,West Hollywood,2,West Hollywood,4,3,0,0,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.000000000000000,0,0,0,0,30.000000000000000,700400,6481.696308489761577,1313792.935991697711870
600,6037127220.000000000000000,4931,Los Angeles,91405,Van Nuys,-118.453126400000002,34.204782399999999,58.659999999999997,96,95-100% (highest scores),0.055000000000000,78,11.210000000000001,66,18.090000000000000,55,618.049999999999955,70,0.000000000000000,0,747.610000000000014,57,1265.119999999999891,77,3.450000000000000,34,0.000000000000000,0,1.060000000000000,87,0,0,5.000000000000000,74,51.369999999999997,6.330000000000000,76,98.739999999999995,93,7.540000000000000,94,13.750000000000000,95,36.899999999999999,84,40.600000000000001,98,66.799999999999997,91,10.199999999999999,58,33.200000000000003,93,89.390000000000001,9.270000000000000,99,14.100000000000000,75.299999999999997,10.600000000000000,63.799999999999997,19.199999999999999,4.800000000000000,0.200000000000000,10.500000000000000,1.500000000000000,77,10,20,6037127220,127220,219,127220,2019,Los Angeles,1,Van Nuys,2,3,6,0,0,0,0,1,0,0,0,1,0,2,3,1,1,0,3.388000000000000,4,2,0,0,0.010000000000000,0,0,0,0,0.026000000000000,0,0,1,0,3.362000000000000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.923999999999999,0,0,0,0,9.923999999999999,127220,3228.888720878214372,651534.900742487981915
601,6037702400.000000000000000,4541,Los Angeles,90232,Culver City,-118.384343900000005,34.025100199999997,32.140000000000001,63,60-65%,0.046000000000000,53,12.050000000000001,82,29.989999999999998,86,499.209999999999980,53,0.050000000000000,16,1799.230000000000018,67,1129.740000000000009,73,30.750000000000000,91,59.500000000000000,93,0.700000000000000,83,9,81,11.250000000000000,91,70.090000000000003,8.630000000000001,99,36.219999999999999,36,4.090000000000000,28,7.970000000000000,50,8.600000000000000,35,5.600000000000000,40,15.000000000000000,16,6.800000000000000,27,18.000000000000000,50,35.899999999999999,3.720000000000000,28,10.600000000000000,78.500000000000000,10.900000000000000,32.100000000000001,46.399999999999999,4.800000000000000,0.200000000000000,11.199999999999999,5.300000000000000,2943,7,13,6037702400,702400,1962,702400,2019,Culver City,2,Culver City,5,2,0,0,0,0,0,1,16,1,3,7,0,4,0,13,10,0,7.156000000000000,0,21,1,0,0.050000000000000,0,0,2,0,0.150000000000000,0,1,8,0,7.006000000000000,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.984999999999999,0,0,0,0,56.984999999999999,702400,7348.030646084512227,2006437.046818590955809
602,6037702801.000000000000000,5205,Los Angeles,90232,Culver City,-118.410200799999998,34.011452200000001,30.550000000000001,61,60-65%,0.046000000000000,53,12.050000000000001,82,33.210000000000001,88,276.009999999999991,28,0.000000000000000,0,1776.470000000000027,67,2077.260000000000218,92,0.000000000000000,0,11.300000000000001,52,0.020000000000000,16,10,86,2.500000000000000,57,53.100000000000001,6.540000000000000,80,31.530000000000001,28,5.900000000000000,74,6.820000000000000,35,12.199999999999999,46,5.700000000000000,40,37.799999999999997,57,6.300000000000000,23,19.399999999999999,56,45.039999999999999,4.670000000000000,42,10.000000000000000,75.099999999999994,14.900000000000000,31.100000000000001,41.200000000000003,4.800000000000000,0.100000000000000,19.000000000000000,3.800000000000000,2944,7,13,6037702801,702801,1967,702801,2019,Culver City,2,Culver City,5,2,0,0,0,0,0,1,7,0,0,2,0,0,1,2,3,0,0.000000000000000,1,3,0,0,0.000000000000000,0,0,1,0,0.000000000000000,0,0,2,0,0.000000000000000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.319000000000001,0,0,0,0,14.319000000000001,702801,4560.650421320996429,1194808.687475339043885
